restaurant_title,restaurant_address,restaurant_page,restaurant_note,restaurant_types,meal_type,sub_category,district
游記蟹殼黃,臺北市中正區南昌路一段91號,https://ifoodie.tw/restaurant/67232200eb74c4fa5680ca02-%E6%B8%B8%E8%A8%98%E8%9F%B9%E6%AE%BC%E9%BB%83,https://ifoodie.tw/blog/682496abd94dfd2b31ab57ac/link,找相似餐廳;小吃;午餐,0,台式,中正區
青嬌膠原麵館,臺北市中正區濟南路二段9號1樓,https://ifoodie.tw/restaurant/681b579b7be9c3d49a93074b-%E9%9D%92%E5%AC%8C%E8%86%A0%E5%8E%9F%E9%BA%B5%E9%A4%A8,https://ifoodie.tw/blog/681b567aeb74c4734f488193/link,小吃;午餐;晚餐,0,台式,中正區
香港大笪地,臺北市中山區錦州街426巷1之3號,https://ifoodie.tw/restaurant/607db84b8282873d00ad4ab8-%E9%A6%99%E6%B8%AF%E5%A4%A7%E7%AC%AA%E5%9C%B0,https://ifoodie.tw/blog/68245e7e8a1de6cc4d515064/link,找相似餐廳;港式料理;午餐;晚餐,0,其他,中山區
馥陽鍋貼水餃,臺北市大同區寧夏路26之2號,https://ifoodie.tw/restaurant/55a5c0b4c03a10241de6802d-%E9%A6%A5%E9%99%BD%E9%8D%8B%E8%B2%BC%E6%B0%B4%E9%A4%83,https://ifoodie.tw/blog/6823fbe37be9c382a350a9a9/link,找相似餐廳;小吃;早午餐;午餐;晚餐,0,台式,大同區
TheMisanthropeSociety厭世會社,臺北市中正區羅斯福路四段40巷1之2號,https://ifoodie.tw/restaurant/5c93b73622613914ef15eae9-The-Misanthrope-Soci,https://ifoodie.tw/blog/6824425ec617566557db3c02/link,找相似餐廳;餐酒館;精緻高級;約會餐廳,0,其他,中正區
moisbistro,臺北市大安區大安路一段31巷27號1樓A室,https://ifoodie.tw/restaurant/64d35680bd01b31b4cb3fe92-mois-bistro,https://ifoodie.tw/blog/6823eed40af3a09073742459/link,找相似餐廳;咖啡;早午餐;下午茶,0,其他,大安區
永樂雞捲大王,臺北市大同區延平北路二段178號,https://ifoodie.tw/restaurant/559db89fc03a103ee86c9f27-%E6%B0%B8%E6%A8%82%E9%9B%9E%E6%8D%B2%E5%A4%A7%E7%8E%8B,https://ifoodie.tw/blog/6823ed806539fa66d394774d/link,找相似餐廳;小吃,0,台式,大同區
貓將壽司信義A13店,臺北市信義區松仁路58號,https://ifoodie.tw/restaurant/6808e932927f806cc02275ad-%E8%B2%93%E5%B0%87%E5%A3%BD%E5%8F%B8-%E4%BF%A1%E7%BE%A9A-%E5%BA%97,https://ifoodie.tw/blog/6823d1ca6d02343404f7c417/link,找相似餐廳;日本料理;新開幕;午餐,0,日式,信義區
香港醉紅樓潮州菜館,臺北市中山區八德路二段326號2樓,https://ifoodie.tw/restaurant/55a5a419c03a10241de67757-%E9%A6%99%E6%B8%AF%E9%86%89%E7%B4%85%E6%A8%93%E6%BD%AE%E5%B7%9E%E8%8F%9C%E9%A4%A8,https://ifoodie.tw/blog/68249634e322f92b1116f5cb/link,找相似餐廳;午餐;晚餐,0,其他,中山區
景美豆花,臺北市文山區景美街86號,https://ifoodie.tw/restaurant/55a50a36c03a10241de642e4-%E6%99%AF%E7%BE%8E%E8%B1%86%E8%8A%B1,https://ifoodie.tw/blog/6823d158819a8033e339aab1/link,找相似餐廳;甜點;小吃;冰品飲料,0,台式,文山區
妙觀音素食信義忠孝店,臺北市信義區忠孝東路五段1之5號,https://ifoodie.tw/restaurant/68249b78927f804a3bf0046a-%E5%A6%99%E8%A7%80%E9%9F%B3%E7%B4%A0%E9%A3%9F-%E4%BF%A1%E7%BE%A9%E5%BF%A0%E5%AD%9D%E5%BA%97,https://ifoodie.tw/blog/68249b3e927f804a3bf0044c/link,素食;咖哩;小吃;新開幕,0,台式,信義區
LeFeteppanyaki,臺北市大安區通化街171巷38號,https://ifoodie.tw/restaurant/680251ac927f80611ffac5f3-Le-Fe-teppanyaki,https://ifoodie.tw/blog/6823d1cc6d02343404f7c419/link,找相似餐廳;精緻高級;約會餐廳;午餐,0,其他,大安區
豬跳舞小餐館,臺北市大安區光復南路290巷48號,https://ifoodie.tw/restaurant/559d1865c03a103ee86c3d96-%E8%B1%AC%E8%B7%B3%E8%88%9E%E5%B0%8F%E9%A4%90%E9%A4%A8,https://ifoodie.tw/blog/68243895eb74c45852feb322/link,找相似餐廳;義式料理;餐酒館;牛排,0,美式,大安區
鮨寓,臺北市大安區敦化南路一段295巷34號,https://ifoodie.tw/restaurant/67bf1518927f8046d7af6048-%E9%AE%A8%E5%AF%93,https://ifoodie.tw/blog/682496aad94dfd2b31ab57ab/link,找相似餐廳;日本料理;精緻高級;約會餐廳,0,日式,大安區
橫濱牛排,臺北市松山區南京東路三段337號,https://ifoodie.tw/restaurant/59c3fed82756dd1b34a0f946-%E6%A9%AB%E6%BF%B1%E7%89%9B%E6%8E%92,https://ifoodie.tw/blog/6822d6cceb74c485a9a063dd/link,找相似餐廳;牛排;午餐;晚餐,0,美式,松山區
八卿潮滷（潮汕滷鵝）,臺北市士林區士東路100號士東市場1樓26攤位,https://ifoodie.tw/restaurant/66572bcf927f80cee817c6aa-%E5%85%AB%E5%8D%BF%E6%BD%AE%E6%BB%B7-%E6%BD%AE%E6%B1%95%E6%BB%B7%E9%B5%9D-,https://ifoodie.tw/blog/68229c72cb3063590af64667/link,找相似餐廳;小吃;午餐,0,台式,士林區
艋舺咖喱MONGACURRY,臺北市萬華區康定路23號,https://ifoodie.tw/restaurant/6471a295cb88156a891b352a-%E8%89%8B%E8%88%BA%E5%92%96%E5%96%B1-MONGACURRY,https://ifoodie.tw/blog/682311a27be9c3235b724c77/link,找相似餐廳;咖哩;約會餐廳;午餐;晚餐,0,其他,萬華區
爸爸KevinBBQBabaKevin,臺北市松山區南京東路三段303巷8弄5號,https://ifoodie.tw/restaurant/5967b7652756dd3b1c41aa5d-%E7%88%B8%E7%88%B8KevinBBQ-Baba-Kevi,https://ifoodie.tw/blog/6822f05e4cd0ffb0e7b6e1fc/link,找相似餐廳;美式料理;酒吧;燒肉;晚餐,0,美式,松山區
小統一牛排,臺北市松山區健康路174號,https://ifoodie.tw/restaurant/55a53b16c03a10241de653f0-%E5%B0%8F%E7%B5%B1%E4%B8%80%E7%89%9B%E6%8E%92,https://ifoodie.tw/blog/68234336eb74c4749449f765/link,找相似餐廳;牛排;午餐;晚餐,0,美式,松山區
藍鯨牛肉麵,臺北市北投區知行路270號,https://ifoodie.tw/restaurant/67e49db4eb74c4f4744b50e5-%E8%97%8D%E9%AF%A8%E7%89%9B%E8%82%89%E9%BA%B5,https://ifoodie.tw/blog/68230cb87be9c3235b7248a1/link,找相似餐廳;牛肉麵;小吃;午餐;晚餐,0,台式,北投區
熙岸珈琲所|BeamCoastCoffee,臺北市大安區大安路一段52巷19號,https://ifoodie.tw/restaurant/643b92e701ba331c20613938-%E7%86%99%E5%B2%B8%E7%8F%88%E7%90%B2%E6%89%80-Beam-Coast-Cof,https://ifoodie.tw/blog/68229d55fb83b35c86c5278d/link,找相似餐廳;咖啡;日本料理;甜點,0,日式,大安區
凨餐酒FongBar&Kitchen,臺北市大安區仁愛路四段345巷4弄12號,https://ifoodie.tw/restaurant/6432e0dbe50a7203c3b26ce6-%E5%87%A8%E9%A4%90%E9%85%92-Fong-Bar-Kitchen,https://ifoodie.tw/blog/682290cf7be9c3235b71e461/link,找相似餐廳;酒吧;餐酒館;義式料理,0,義式,大安區
清真中國牛肉館,臺北市大安區延吉街137巷7弄1號,https://ifoodie.tw/restaurant/559d05b6c03a103ee86c3477-%E6%B8%85%E7%9C%9F%E4%B8%AD%E5%9C%8B%E7%89%9B%E8%82%89%E9%A4%A8,https://ifoodie.tw/blog/68229c0be3be1458cb3c1a8b/link,找相似餐廳;小吃;牛肉麵;午餐;晚餐,0,台式,大安區
A.K.12美式小館,臺北市萬華區峨嵋街12號2樓,https://ifoodie.tw/restaurant/56cf42b22756dd35a8ee9912-A-K-%E7%BE%8E%E5%BC%8F%E5%B0%8F%E9%A4%A8,https://ifoodie.tw/blog/682212e7eb74c479bc05bd6e/link,找相似餐廳;美式料理;早午餐;餐酒館,0,美式,萬華區
道食樂韓式小吃,臺北市信義區忠孝東路五段372巷27弄77之2號,https://ifoodie.tw/restaurant/564a1a952756dd71d73f5b9b-%E9%81%93%E9%A3%9F%E6%A8%82%E9%9F%93%E5%BC%8F%E5%B0%8F%E5%90%83,https://ifoodie.tw/blog/6821f432eb74c479bc05acff/link,找相似餐廳;小吃;午餐;晚餐,0,台式,信義區
青島東路基隆麵食館,臺北市中正區青島東路七號之三,https://ifoodie.tw/restaurant/606af464781cc061df55120f-%E9%9D%92%E5%B3%B6%E6%9D%B1%E8%B7%AF-%E5%9F%BA%E9%9A%86%E9%BA%B5%E9%A3%9F%E9%A4%A8,https://ifoodie.tw/blog/68219fd263c88f16abaa8936/link,找相似餐廳;小吃;咖哩;午餐;晚餐,0,台式,中正區
香菘河內烤肉粉專賣店,臺北市萬華區華西街35號,https://ifoodie.tw/restaurant/66b8ba80927f809c17883bb6-%E9%A6%99%E8%8F%98%E6%B2%B3%E5%85%A7%E7%83%A4%E8%82%89%E7%B2%89%E5%B0%88%E8%B3%A3%E5%BA%97,https://ifoodie.tw/blog/68216b267be9c3c471da2c91/link,找相似餐廳;午餐;晚餐;越式料理,0,越式,萬華區
小黑碳鐵板漢堡,臺北市大安區延吉街131巷1弄36號的正前方,https://ifoodie.tw/restaurant/62c98178baf6d375ec78451a-%E5%B0%8F%E9%BB%91%E7%A2%B3%E9%90%B5%E6%9D%BF%E6%BC%A2%E5%A0%A1,https://ifoodie.tw/blog/6821f49853eab82852cc80f8/link,找相似餐廳;美式料理;午餐;漢堡,0,美式,大安區
老友記粥麵飯館,臺北市大安區敦化南路一段232巷16號1樓,https://ifoodie.tw/restaurant/559de53fc03a103ee86cbca8-%E8%80%81%E5%8F%8B%E8%A8%98%E7%B2%A5%E9%BA%B5%E9%A3%AF%E9%A4%A8,https://ifoodie.tw/blog/68214a7d778224414d79da16/link,找相似餐廳;小吃;合菜;午餐;晚餐,0,台式,大安區
香而廉小館,臺北市中山區合江街17巷2號,https://ifoodie.tw/restaurant/559da398c03a103ee86c9390-%E9%A6%99%E8%80%8C%E5%BB%89%E5%B0%8F%E9%A4%A8,https://ifoodie.tw/blog/68212e5a6303c814fc3703a5/link,找相似餐廳;中式料理;合菜;午餐;晚餐,0,中式,中山區
素食地瓜球,臺北市中正區羅斯福路四段108巷8之1號,https://ifoodie.tw/restaurant/5cb81675f524683336995f38-%E7%B4%A0%E9%A3%9F%E5%9C%B0%E7%93%9C%E7%90%83,https://ifoodie.tw/blog/6821f49a53eab82852cc80fa/link,找相似餐廳;小吃;素食;晚餐;下午茶,0,台式,中正區
玖酒井食事町,臺北市大安區敦化南路一段190巷40號1樓,https://ifoodie.tw/restaurant/5da7d135226139714603d675-%E7%8E%96%E9%85%92%E4%BA%95%E9%A3%9F%E4%BA%8B%E7%94%BA,https://ifoodie.tw/blog/68219f21ecb742b53c179a88/link,找相似餐廳;居酒屋;日本料理;約會餐廳,0,日式,大安區
敘日全日餐廳-台北六福萬怡酒店,臺北市南港區忠孝東路七段359號7樓號,https://ifoodie.tw/restaurant/5b9539b1f5246854280097e4-%E6%95%98%E6%97%A5-%E5%85%A8%E6%97%A5%E9%A4%90%E5%BB%B3-%E5%8F%B0%E5%8C%97%E5%85%AD%E7%A6%8F%E8%90%AC%E6%80%A1%E9%85%92%E5%BA%97,https://ifoodie.tw/blog/68216b6c0666e0ba4f3090bc/link,找相似餐廳;牛排;燒肉;早餐;午餐,0,美式,南港區
鼎元豆漿,臺北市中正區金華街30之1號,https://ifoodie.tw/restaurant/597e22422756dd22a5bd2ba5-%E9%BC%8E%E5%85%83%E8%B1%86%E6%BC%BF,https://ifoodie.tw/blog/68219eed9ff52c986582fd45/link,找相似餐廳;早餐;小吃,0,台式,中正區
好公道金雞園,臺北市大安區永康街28之1號,https://ifoodie.tw/restaurant/559d9828c03a103ee86c8e21-%E5%A5%BD%E5%85%AC%E9%81%93%E9%87%91%E9%9B%9E%E5%9C%92,https://ifoodie.tw/blog/6821f4184cc4fc24eead7483/link,找相似餐廳;中式料理;小吃;合菜;午餐,0,中式,大安區
萬華林建發仙草冰,臺北市萬華區艋舺大道138號,https://ifoodie.tw/restaurant/559d00edc03a103ee86c3261-%E8%90%AC%E8%8F%AF%E6%9E%97%E5%BB%BA%E7%99%BC%E4%BB%99%E8%8D%89%E5%86%B0,https://ifoodie.tw/blog/68219ed69ff52c986582fd43/link,找相似餐廳;甜點;小吃;冰品飲料,0,台式,萬華區
明水然・樂信義松菸店,臺北市信義區忠孝東路四段553巷6弄16號,https://ifoodie.tw/restaurant/61a44a65873d79521e9df0ef-%E6%98%8E%E6%B0%B4%E7%84%B6-%E6%A8%82-%E4%BF%A1%E7%BE%A9%E6%9D%BE%E8%8F%B8%E5%BA%97,https://ifoodie.tw/blog/68219ed49ff52c986582fd41/link,找相似餐廳;日本料理;火鍋;精緻高級,0,台式,信義區
TBS剔邦饈Teppanyaki鉄板燒,臺北市大安區忠孝東路四段216巷8弄6號,https://ifoodie.tw/restaurant/597a2cf92756dd22a5bd2949-TBS%E5%89%94%E9%82%A6%E9%A5%88Teppanyaki%E9%89%84%E6%9D%BF%E7%87%92,https://ifoodie.tw/blog/68219f57174700d46977f4d1/link,找相似餐廳;精緻高級;約會餐廳;午餐,0,其他,大安區
阿鴻知高飯．鱸魚湯,臺北市萬華區廣州街245之1號,https://ifoodie.tw/restaurant/559db6bdc03a103ee86c9e78-%E9%98%BF%E9%B4%BB%E7%9F%A5%E9%AB%98%E9%A3%AF-%E9%B1%B8%E9%AD%9A%E6%B9%AF,https://ifoodie.tw/blog/6821a0b1b5c5348a02729c8f/link,找相似餐廳;小吃;宵夜;午餐;晚餐,0,台式,萬華區
元榆牧場｜台北永春店,臺北市信義區松山路525號,https://ifoodie.tw/restaurant/67f9cf917be9c3187dfb8454-%E5%85%83%E6%A6%86%E7%89%A7%E5%A0%B4-%E5%8F%B0%E5%8C%97%E6%B0%B8%E6%98%A5%E5%BA%97,https://ifoodie.tw/blog/6821a93a927f8027352189ac/link,找相似餐廳;午餐,0,其他,信義區
上樓看看ArthereCafe,臺北市信義區永吉路30巷177弄6號,https://ifoodie.tw/restaurant/559d2a41c03a103ee86c48a8-%E4%B8%8A%E6%A8%93%E7%9C%8B%E7%9C%8B-Arthere-Cafe,https://ifoodie.tw/blog/68219726eb74c4b0d45c9ac6/link,找相似餐廳;咖啡;甜點;義式料理,0,義式,信義區
楊家手工水餃,臺北市文山區景後街178號,https://ifoodie.tw/restaurant/5b11714423679c51883fc998-%E6%A5%8A%E5%AE%B6%E6%89%8B%E5%B7%A5%E6%B0%B4%E9%A4%83,https://ifoodie.tw/blog/68206a002efc23dfb2ad55bf/link,找相似餐廳;小吃;晚餐;餃子,0,中式,文山區
鵝媽媽鵝肉切仔麵,臺北市文山區景美街37之3號,https://ifoodie.tw/restaurant/559d1a80c03a103ee86c3ed7-%E9%B5%9D%E5%AA%BD%E5%AA%BD%E9%B5%9D%E8%82%89%E5%88%87%E4%BB%94%E9%BA%B5,https://ifoodie.tw/blog/68206a002efc23dfb2ad55be/link,找相似餐廳;小吃;午餐;晚餐,0,台式,文山區
維都公館店,臺北市中正區羅斯福路三段244巷13號,https://ifoodie.tw/restaurant/62c109e88282877424813e4e-%E7%B6%AD%E9%83%BD-%E5%85%AC%E9%A4%A8%E5%BA%97,https://ifoodie.tw/blog/68204dd7e86d4ca7c27402d5/link,找相似餐廳;餐酒館;約會餐廳;晚餐,0,其他,中正區
趙記菜肉餛飩大王,臺北市中正區桃源街5號,https://ifoodie.tw/restaurant/559d4d64c03a103ee86c600a-%E8%B6%99%E8%A8%98%E8%8F%9C%E8%82%89%E9%A4%9B%E9%A3%A9%E5%A4%A7%E7%8E%8B,https://ifoodie.tw/blog/6820a22819fda63eb5151da1/link,找相似餐廳;小吃;午餐;晚餐,0,台式,中正區
69年老店麵攤（米粉湯）,臺北市大同區華陰街101巷5號,https://ifoodie.tw/restaurant/5e70dd0d2756dd355d213c9c--%E5%B9%B4%E8%80%81%E5%BA%97%E9%BA%B5%E6%94%A4-%E7%B1%B3%E7%B2%89%E6%B9%AF-,https://ifoodie.tw/blog/681ffa46eb74c4d8a2c07041/link,找相似餐廳;小吃;午餐;麵食,0,台式,大同區
烤必勝日式燒肉(出一張嘴公館店),臺北市中正區羅斯福路四段44號二樓,https://ifoodie.tw/restaurant/67e500c1eb74c484e1fee834-%E7%83%A4%E5%BF%85%E5%8B%9D%E6%97%A5%E5%BC%8F%E7%87%92%E8%82%89-%E5%87%BA%E4%B8%80%E5%BC%B5%E5%98%B4%E5%85%AC%E9%A4%A8%E5%BA%97-,https://ifoodie.tw/blog/68204dd7e86d4ca7c27402d3/link,找相似餐廳;燒肉;日本料理;火鍋;宵夜,0,台式,中正區
龍泉深海鮮魚湯,臺北市大安區師大路117巷7號,https://ifoodie.tw/restaurant/5c7940222756dd46e72185ad-%E9%BE%8D%E6%B3%89%E6%B7%B1%E6%B5%B7%E9%AE%AE%E9%AD%9A%E6%B9%AF,https://ifoodie.tw/blog/681fdd4ec9ac11eccd9c5904/link,找相似餐廳;小吃;宵夜;晚餐,0,台式,大安區
老張炭烤燒餅店,臺北市南港區忠孝東路七段602號,https://ifoodie.tw/restaurant/559d0bdec03a103ee86c3758-%E8%80%81%E5%BC%B5%E7%82%AD%E7%83%A4%E7%87%92%E9%A4%85%E5%BA%97,https://ifoodie.tw/blog/6820a329ad6b504241335ace/link,找相似餐廳;小吃;午餐;晚餐;下午茶,0,台式,南港區
AJIMI-割烹．味美,臺北市大安區四維路52巷19弄5號,https://ifoodie.tw/restaurant/673582947be9c3e629bfd2d3-AJIMI-%E5%89%B2%E7%83%B9-%E5%91%B3%E7%BE%8E,https://ifoodie.tw/blog/682085ee927f80ffed1fcfaa/link,找相似餐廳;日本料理;精緻高級;約會餐廳,0,日式,大安區
愛披薩,臺北市士林區前港街30號,https://ifoodie.tw/restaurant/568ffa1b2756dd533122efc3-%E6%84%9B%E6%8A%AB%E8%96%A9,https://ifoodie.tw/blog/6820a2a9bd83f73ede85fac3/link,找相似餐廳;義式料理;午餐;晚餐,0,義式,士林區
BONMeingerda&Dumpling,臺北市士林區劍潭路78號,https://ifoodie.tw/restaurant/588cdcec2756dd0c577d6567-BON-Meingerda-Dumpli,https://ifoodie.tw/blog/6820a1b8a6b6443e95115802/link,找相似餐廳;小吃;合菜;精緻高級,0,台式,士林區
川畝園麵食館,臺北市大同區承德路二段120號1樓,https://ifoodie.tw/restaurant/58efbe732756dd1524cb72f6-%E5%B7%9D%E7%95%9D%E5%9C%92%E9%BA%B5%E9%A3%9F%E9%A4%A8,https://ifoodie.tw/blog/68206a002efc23dfb2ad55c1/link,找相似餐廳;小吃;合菜;午餐,0,台式,大同區
咖哩戰線,臺北市大安區師大路52號,https://ifoodie.tw/restaurant/6198821c7cc7fc7108b80e27-%E5%92%96%E5%93%A9%E6%88%B0%E7%B7%9A,https://ifoodie.tw/blog/681fdd4ec9ac11eccd9c5906/link,找相似餐廳;咖哩;午餐;晚餐,0,其他,大安區
秦老師豆漿店,臺北市松山區光復南路4之1號,https://ifoodie.tw/restaurant/56fac3e02756dd377b860880-%E7%A7%A6%E8%80%81%E5%B8%AB%E8%B1%86%E6%BC%BF%E5%BA%97,https://ifoodie.tw/blog/681ff9e98371531b6c607626/link,找相似餐廳;早餐;小吃;午餐,0,台式,松山區
萬華蘇家肉圓油粿(露店蘇來傳）,臺北市萬華區和平西路三段176巷4號,https://ifoodie.tw/restaurant/559db679c03a103ee86c9e5b-%E8%90%AC%E8%8F%AF%E8%98%87%E5%AE%B6%E8%82%89%E5%9C%93%E6%B2%B9%E7%B2%BF-%E9%9C%B2%E5%BA%97-%E8%98%87%E4%BE%86%E5%82%B3-,https://ifoodie.tw/blog/68206a002efc23dfb2ad55bd/link,找相似餐廳;小吃,0,台式,萬華區
龍潭豆花,臺北市中正區汀州路三段239號,https://ifoodie.tw/restaurant/559d4851c03a103ee86c5cd5-%E9%BE%8D%E6%BD%AD%E8%B1%86%E8%8A%B1,https://ifoodie.tw/blog/68204dd7e86d4ca7c27402d4/link,找相似餐廳;甜點;小吃;冰品飲料,0,台式,中正區
甘記番茄刀削麵,臺北市中山區四平街42號,https://ifoodie.tw/restaurant/559d46e7c03a103ee86c5bf8-%E7%94%98%E8%A8%98%E7%95%AA%E8%8C%84%E5%88%80%E5%89%8A%E9%BA%B5,https://ifoodie.tw/blog/68204d59758599a7998fe5f3/link,找相似餐廳;小吃;牛肉麵;午餐;晚餐,0,台式,中山區
重順川菜餐廳,臺北市中正區羅斯福路三段316巷8弄3之2號,https://ifoodie.tw/restaurant/559d0badc03a103ee86c3745-%E9%87%8D%E9%A0%86%E5%B7%9D%E8%8F%9C%E9%A4%90%E5%BB%B3,https://ifoodie.tw/blog/681fdcecd625ceecac3c13ff/link,找相似餐廳;中式料理;合菜;午餐;晚餐,0,中式,中正區
老程麵店,臺北市大同區延平北路三段152號,https://ifoodie.tw/restaurant/55a64a93c03a104df53c9748-%E8%80%81%E7%A8%8B%E9%BA%B5%E5%BA%97,https://ifoodie.tw/blog/681fddbd5e4f73ecf5425b50/link,找相似餐廳;小吃;午餐;晚餐,0,台式,大同區
中原市場溫州大餛飩,臺北市萬華區西園路二段96巷,https://ifoodie.tw/restaurant/6820a3f4927f8058f79dc023-%E4%B8%AD%E5%8E%9F%E5%B8%82%E5%A0%B4%E6%BA%AB%E5%B7%9E%E5%A4%A7%E9%A4%9B%E9%A3%A9,https://ifoodie.tw/blog/681ff9062d3b831b133c926a/link,小吃;午餐;晚餐,0,台式,萬華區
詹咖李,臺北市內湖區金龍路64之1號1樓,https://ifoodie.tw/restaurant/649e90e177b9e9394236d12a-%E8%A9%B9%E5%92%96%E6%9D%8E,https://ifoodie.tw/blog/68206adee573d9e7c4c70f3a/link,找相似餐廳;咖哩;午餐;晚餐,0,其他,內湖區
ToInfinity&Beyond,臺北市大安區敦化南路一段160巷13號,https://ifoodie.tw/restaurant/5e720a442261394a16cecbb1-To-Infinity-Beyond,https://ifoodie.tw/blog/6820a6a8eb74c421d07d4d32/link,找相似餐廳;餐酒館;酒吧;精緻高級,0,其他,大安區
光り鮨割烹料理-西湖店,臺北市內湖區內湖路一段136號1樓,https://ifoodie.tw/restaurant/681473207be9c3e80dcfc4b1-%E5%85%89-%E9%AE%A8%E5%89%B2%E7%83%B9%E6%96%99%E7%90%86-%E8%A5%BF%E6%B9%96%E5%BA%97,https://ifoodie.tw/blog/6820a43b7be9c3607ae2a4aa/link,找相似餐廳;日本料理;約會餐廳;新開幕,0,日式,內湖區
泰讚了thailiketea公館店,臺北市中正區羅斯福路三段286巷18號,https://ifoodie.tw/restaurant/632328a07cc7fc29b3e9fdde-%E6%B3%B0%E8%AE%9A%E4%BA%86-thai-like-tea-%E5%85%AC%E9%A4%A8,https://ifoodie.tw/blog/68204dd7e86d4ca7c27402d1/link,找相似餐廳;合菜;宵夜;午餐;晚餐,0,其他,中正區
江雁塘新時尚鐵板燒,臺北市中山區新生北路三段7號,https://ifoodie.tw/restaurant/55a550ebc03a10241de65b7d-%E6%B1%9F%E9%9B%81%E5%A1%98%E6%96%B0%E6%99%82%E5%B0%9A%E9%90%B5%E6%9D%BF%E7%87%92,https://ifoodie.tw/blog/681ff8e7927f801ac2a9ed71/link,找相似餐廳;牛排;素食;合菜;美式料理,0,美式,中山區
十得私廚,臺北市中山區中山北路二段185號2樓,https://ifoodie.tw/restaurant/5d105e2cd6895d465dfadf86-%E5%8D%81%E5%BE%97%E7%A7%81%E5%BB%9A,https://ifoodie.tw/blog/681ffad77be9c36079ce874e/link,找相似餐廳;中式料理;合菜;午餐;晚餐,0,中式,中山區
源芳刈包,臺北市萬華區華西街17之2號,https://ifoodie.tw/restaurant/57c3275e2756dd02c15cfafc-%E6%BA%90%E8%8A%B3%E5%88%88%E5%8C%85,https://ifoodie.tw/blog/681e9e2d927f80ade584dfed/link,找相似餐廳;小吃;合菜;午餐;晚餐,0,台式,萬華區
湘8老湘菜料理XiangBaLao,臺北市大安區安和路二段74巷8號,https://ifoodie.tw/restaurant/559d8728c03a103ee86c844d-%E6%B9%98-%E8%80%81-%E6%B9%98%E8%8F%9C%E6%96%99%E7%90%86-Xiang-Ba-La,https://ifoodie.tw/blog/681e8b5bb05e7d9baa737e95/link,找相似餐廳;中式料理;合菜;午餐;晚餐,0,中式,大安區
MUCHOYAKI,臺北市信義區松壽路9號6樓,https://ifoodie.tw/restaurant/5c61853f2756dd0517f67056-MUCHOYAKI,https://ifoodie.tw/blog/681e8bdf91fad19beb811f64/link,找相似餐廳;牛排;精緻高級;約會餐廳,0,美式,信義區
欣葉日本料理,臺北市松山區健康路156號,https://ifoodie.tw/restaurant/559d6cbec03a103ee86c74dd-%E6%AC%A3%E8%91%89%E6%97%A5%E6%9C%AC%E6%96%99%E7%90%86,https://ifoodie.tw/blog/681f513896f5d517d8370ca5/link,找相似餐廳;日本料理;精緻高級;約會餐廳,0,日式,松山區
政武牛肉麵ZhengWuBeefNoodles,臺北市大安區大安路一段75巷21號,https://ifoodie.tw/restaurant/6579b201927f8048a7217efa-%E6%94%BF%E6%AD%A6%E7%89%9B%E8%82%89%E9%BA%B5-ZhengWu-Beef-N,https://ifoodie.tw/blog/681f471d7be9c317ad5df1d8/link,找相似餐廳;小吃;午餐;晚餐,0,台式,大安區
韓江烤肉,臺北市松山區敦化南路1段5號3樓,https://ifoodie.tw/restaurant/559d09e9c03a103ee86c3678-%E9%9F%93%E6%B1%9F%E7%83%A4%E8%82%89,https://ifoodie.tw/blog/681f5035c14861178715ddf1/link,找相似餐廳;燒肉;午餐;晚餐,0,其他,松山區
洪十一台南擔仔麵,臺北市大同區南京西路167巷5號1樓,https://ifoodie.tw/restaurant/618e5f57baf6d339cd9b90a1-%E6%B4%AA%E5%8D%81%E4%B8%80%E5%8F%B0%E5%8D%97%E6%93%94%E4%BB%94%E9%BA%B5,https://ifoodie.tw/blog/681efcc5e1c1376f0cffc022/link,找相似餐廳;小吃;午餐;麵食,0,台式,大同區
EJ-EnjoyLifeBrunch&Cafe,臺北市中山區明水路397巷12號1樓,https://ifoodie.tw/restaurant/681eca777be9c3080f9450e7-EJ-Enjoy-Life-Brunch,https://ifoodie.tw/blog/681eca0ceb74c4fcb32c4777/link,咖啡;早午餐;約會餐廳;新開幕,0,其他,中山區
深紅汕頭鍋物民權店,臺北市松山區民權東路三段106巷32號,https://ifoodie.tw/restaurant/602dd8d802935e15f7b244bb-%E6%B7%B1%E7%B4%85%E6%B1%95%E9%A0%AD%E9%8D%8B%E7%89%A9-%E6%B0%91%E6%AC%8A%E5%BA%97,https://ifoodie.tw/blog/681ed95deb74c4fcb4ae870e/link,找相似餐廳;火鍋;約會餐廳;午餐;晚餐,0,台式,松山區
合歡刀削麵館,臺北市中正區羅斯福路一段8號2樓,https://ifoodie.tw/restaurant/559d1fafc03a103ee86c41da-%E5%90%88%E6%AD%A1%E5%88%80%E5%89%8A%E9%BA%B5%E9%A4%A8,https://ifoodie.tw/blog/681f1877b36fabbb9a57ded4/link,找相似餐廳;小吃;牛肉麵;午餐,0,台式,中正區
上海故事シャンハイグースー,臺北市中山區松江路101號,https://ifoodie.tw/restaurant/5bbb68782756dd24368edfc5-%E4%B8%8A%E6%B5%B7%E6%95%85%E4%BA%8B-,https://ifoodie.tw/blog/681e8cc21eb6a39f6d16de9b/link,找相似餐廳;中式料理;合菜;午餐;晚餐,0,中式,中山區
